8.353624e-01	-1.724317e-01	-1.035007e-01	-1.115624e+00	-8.206029e-01	-3.318666e-01	1.383558e-01	1.276176e+00	1.062301e-01	-2.404402e-01
1.230815e+00	9.258295e-01	-1.023202e+00	-3.243277e-01	-4.514926e-02	1.153788e+00	-1.723766e+00	1.054031e+00	5.075007e-01	2.700352e+00
3.367851e-01	1.011805e+00	-2.790148e-01	-1.104004e+00	-6.383360e-01	-1.604612e+00	7.260363e-02	-9.391384e-01	5.484886e-01	-1.263062e+00
3.392275e-01	2.088721e+00	7.984465e-01	7.680218e-01	5.778688e-01	1.817138e-01	6.632781e-01	-1.917166e+00	8.103970e-01	2.451293e+00
-2.397269e-01	9.523171e-01	9.491910e-01	2.109328e-01	9.265145e-01	-1.593215e+00	2.700672e-01	5.411564e-01	5.274811e-01	2.441967e-01
7.422087e-02	-7.595990e-01	-5.117287e-01	-7.390859e-01	-1.162765e+00	-1.225633e+00	-7.173875e-01	-1.105983e+00	1.614954e+00	1.092110e-02
6.765827e-01	1.729300e-01	-5.728517e-01	-5.396934e-01	9.532815e-01	1.273928e+00	-4.378916e-01	-1.658424e+00	-6.191585e-01	5.189996e-01
-2.483036e+00	-1.912361e+00	1.700361e+00	2.060191e+00	4.614836e-01	1.010731e-01	-1.777777e+00	-9.179145e-01	-1.342395e-01	-1.207162e+00
-1.416473e-01	-1.968387e-01	-1.442128e+00	-1.196558e+00	-7.108224e-01	-2.044770e+00	-1.586876e-01	6.254224e-01	-9.020137e-04	5.281945e-01
-8.387794e-01	-1.230214e+00	8.578374e-01	-8.985653e-01	-3.872686e-01	1.160242e+00	1.306774e-01	9.628874e-01	1.605785e-01	2.169050e-01
1.034047e+00	-9.588413e-01	7.355676e-01	5.439484e-01	2.706376e-01	-1.152282e+00	1.095883e+00	1.587427e+00	-4.386539e-01	-6.356447e-01
9.117208e-01	-9.123108e-01	-8.044856e-01	-6.509642e-01	-1.476124e+00	4.434336e-02	1.490991e-01	1.359797e-01	1.596411e+00	1.299081e+00
3.707513e-01	-1.256439e+00	7.938500e-01	1.334965e+00	-3.886897e-01	-1.062004e+00	-6.986053e-02	-7.467437e-01	-1.147128e+00	-8.254794e-01
2.104319e-01	5.372718e-01	-2.385494e+00	-3.098166e+00	8.893595e-01	-5.979901e-01	-1.770413e+00	-3.479718e-01	6.073374e-01	1.821570e-01
6.555945e-01	4.895669e-01	-1.777607e+00	3.829418e-01	7.193878e-01	-1.081758e+00	-1.165907e+00	2.024600e+00	-7.193313e-01	-2.501777e-01
-2.467735e-01	-1.073720e-01	-7.708689e-01	7.338198e-03	1.462156e+00	-1.085620e-01	-2.895320e-02	-8.947521e-02	-1.480176e+00	-5.319455e-01
2.370956e-01	-3.824323e-01	-2.266516e-01	-1.930037e-01	1.280521e+00	1.368508e-01	-4.323964e-01	-8.822337e-01	3.187546e-01	3.655318e-01
2.892639e-01	6.487930e-02	-1.103665e+00	-1.010067e+00	-1.419474e+00	3.314536e-01	-1.523879e+00	-1.505064e-01	-2.717075e-01	-6.409894e-01
-2.107807e-01	4.405075e-01	-1.322051e+00	-2.470194e-01	-9.456585e-02	-7.942007e-01	-1.315980e+00	-1.144130e+00	1.816274e-01	-9.521118e-02
6.442644e-01	1.852628e-01	6.854439e-01	1.104622e+00	6.970536e-01	3.295455e-01	4.370698e-01	1.144546e+00	-1.953416e-01	-5.640168e-01
-8.205014e-01	-1.978115e-01	7.994631e-01	-5.584635e-01	4.801962e-01	1.503941e+00	1.052239e+00	1.021253e+00	-5.375132e-01	-7.894666e-01
-9.309595e-01	-4.788834e-01	-1.242924e-01	3.721560e-01	1.710741e-01	8.318852e-01	1.680547e+00	2.073227e-01	-8.054738e-01	1.306637e+00
-6.261990e-01	3.389485e-01	5.407274e-01	1.248934e+00	3.959662e-01	1.008859e+00	1.417189e+00	4.155277e-02	-8.983610e-01	8.366675e-01
-5.194744e-01	1.546984e-01	5.238349e-02	-2.195008e+00	5.638464e-01	-2.162382e+00	1.440318e+00	-4.162198e-01	-3.208931e-01	-1.858570e+00
-2.123464e+00	-2.570950e+00	-1.289718e+00	-3.331560e-01	-1.725585e+00	-2.186199e-01	4.410772e-01	-1.567767e+00	-7.358484e-01	9.779077e-01
1.080462e+00	1.250135e+00	-2.734298e+00	-1.118424e+00	-1.262260e+00	-2.223031e-01	-5.953282e-01	1.584570e+00	-1.471514e+00	-6.287630e-01
6.245038e-01	-2.049966e-01	7.092636e-01	1.736139e+00	-1.230120e+00	-1.844816e+00	-1.027248e+00	-2.314589e+00	9.338378e-01	5.177125e-01
-1.223479e+00	-5.225300e-02	1.044716e+00	7.902523e-01	2.365414e+00	1.025011e+00	-1.870987e+00	6.680713e-01	1.049582e+00	-5.158072e-01
2.203549e+00	1.289511e+00	1.059315e+00	6.926570e-02	7.288122e-01	4.760286e-01	-3.371117e-01	1.475992e+00	6.005785e-01	-4.530477e-02
1.631559e+00	5.718619e-02	-5.301030e-01	8.191115e-01	1.066074e+00	-3.313775e-01	-1.478866e+00	9.983596e-01	-1.697859e-02	1.231696e+00
-7.328653e-01	-2.631994e-01	-3.789523e-01	8.151328e-02	3.289552e-01	-1.494166e+00	-5.329481e-01	-7.166349e-01	-2.364062e-01	-1.165312e-01
2.305264e-01	3.104059e-01	-2.450311e-01	-1.286067e+00	1.452699e+00	2.694066e-01	-4.536851e-01	-5.864202e-01	-1.755247e-01	-4.011748e-01
4.578039e-01	1.983020e-01	-1.149696e+00	-9.833643e-01	-7.503104e-01	5.118414e-01	-1.344956e+00	-1.737049e+00	1.069848e-01	4.950603e-01
-4.022647e-01	9.831739e-01	-1.120021e+00	-9.195121e-01	-5.300099e-01	-7.872379e-02	-1.535588e+00	-5.339681e-01	7.903530e-01	-2.985384e-01
1.815949e-01	-8.951997e-01	-1.271155e+00	-1.621862e-01	1.193687e-01	2.708813e-02	-1.257879e+00	-8.747940e-01	-2.216686e+00	-9.010317e-01
1.674121e+00	-4.321412e-01	-3.961397e-02	1.125459e+00	-7.186940e-01	-9.176620e-01	-1.051540e+00	4.617400e-02	2.721656e-01	1.417894e+00
4.891830e-01	-2.960794e-01	-5.214469e-01	-9.270530e-01	1.030552e+00	1.874960e+00	-2.205131e-01	2.116035e-01	4.879370e-01	6.776622e-01
7.437135e-01	-3.302981e-01	-4.557504e-03	5.358900e-01	4.671008e-02	-3.397928e-03	-3.884242e-01	7.315396e-01	1.021187e+00	1.341736e+00
-8.960799e-01	1.540732e+00	8.303672e-01	2.607704e-01	-6.325457e-01	1.555508e+00	-7.675703e-01	2.464401e+00	1.160246e-01	5.872872e-01
-1.396549e-01	-6.440689e-01	1.095525e+00	-1.237195e-01	-5.204817e-01	-3.924504e-01	1.589783e+00	-6.475597e-01	-5.030143e-01	8.461058e-01
-1.038026e+00	4.782775e-01	-3.016046e-01	2.252322e-01	1.146510e-01	-1.497696e+00	2.514954e+00	-5.961825e-02	-1.575324e+00	-4.265736e-01
-3.156807e-02	1.506913e+00	1.924538e+00	1.484805e+00	-2.479702e-01	-4.492331e-01	1.043539e+00	1.734908e-01	4.290508e-01	6.128640e-01
6.801250e-01	8.374255e-01	2.213341e-01	1.105574e+00	-1.985199e-02	-3.587009e-01	-1.596534e+00	8.831811e-03	-2.536130e+00	-7.571286e-01
3.512097e-01	-5.366036e-01	-1.794557e-01	-1.584234e+00	-5.183421e-01	-6.854599e-02	-1.444561e+00	7.827518e-02	4.386512e-01	2.000544e+00
1.917325e+00	2.089451e+00	-1.147024e+00	-1.988260e+00	-8.364036e-01	-7.636936e-01	2.316156e+00	1.479104e-01	1.665464e-02	-2.610741e-01
-1.370698e-01	1.177018e+00	-1.044960e+00	1.314392e+00	-9.652415e-01	-2.114549e-01	4.428760e-01	6.048859e-01	-2.260041e-01	-1.882495e-01
-2.120130e+00	-3.990460e-01	-2.631307e-01	-5.553434e-02	2.264346e+00	4.754798e-01	-1.203469e+00	-8.969929e-01	4.793296e-01	-9.940083e-01
-8.204260e-01	-3.244055e-01	-8.127982e-01	-4.237602e-01	-3.934983e-01	-2.522192e-01	1.467298e-01	1.101684e+00	1.423140e-01	-6.856843e-01
3.459142e-02	9.777279e-01	1.513421e+00	8.770913e-01	-4.985173e-01	1.253182e+00	2.466008e-01	-2.215409e+00	4.015920e-01	-6.279266e-01
1.318071e+00	1.204778e+00	1.492131e+00	1.182702e+00	8.399224e-01	-9.404157e-01	1.057503e+00	1.563606e-01	-6.721326e-01	-1.286634e+00
-6.870448e-01	-5.342769e-01	1.948979e+00	1.711988e+00	1.330384e+00	1.064592e+00	5.854218e-01	-8.042575e-01	7.861449e-01	-5.650004e-02
1.999952e+00	9.482901e-01	1.958546e+00	1.385518e+00	6.212515e-01	-1.695253e-01	-1.841338e+00	-7.598569e-02	-7.818282e-01	-1.216020e+00
7.883771e-01	9.536423e-01	1.592998e+00	9.064354e-02	-1.834279e+00	-8.622615e-03	-3.767348e-02	-3.030423e-01	-2.834933e-01	6.650707e-01
-1.685664e+00	-1.682264e+00	1.682572e-01	-1.198060e+00	8.029850e-01	1.679006e-02	1.847304e-01	1.632225e+00	-1.564787e-02	-3.988789e-01
-5.241549e-01	-1.003731e+00	-2.990584e-02	-7.220167e-01	4.448989e-01	-5.940879e-01	5.425800e-01	-1.113836e+00	-1.385203e-01	-5.213764e-01
1.178655e-01	-8.631343e-01	-8.639255e-01	-1.240671e+00	-7.716761e-01	-3.209777e-01	-2.225678e-01	6.964212e-01	1.968490e+00	3.174753e-01
-3.510565e-02	-2.064445e-01	4.962133e-01	6.243191e-01	-6.979588e-01	-1.914016e+00	-3.212220e-01	-1.274015e+00	-3.028438e-01	-6.572838e-03
1.043239e+00	6.368511e-01	4.533105e-01	1.421099e-01	4.012311e-02	-8.957555e-01	4.957422e-01	-2.565910e-01	6.580911e-01	1.678383e-01
-1.735374e+00	-1.219327e+00	-5.660016e-01	-1.409774e+00	-1.155453e+00	2.871239e-01	-1.396533e-02	1.899810e+00	-1.239266e+00	-9.615227e-01
-5.440466e-01	9.626767e-01	-7.767217e-01	-2.427458e-01	1.051711e-01	-2.347875e-01	2.199687e-01	5.779455e-01	3.885194e-01	2.410505e-01
-5.208599e-01	-1.585461e-02	9.525440e-01	-3.666185e-01	3.733432e-01	-1.209203e+00	1.420772e+00	3.785998e-01	-3.806143e-01	-5.297344e-01
6.401551e-03	-8.538401e-01	2.368619e+00	7.473033e-01	2.386311e-01	1.382987e-01	1.546223e+00	-1.528536e+00	4.868341e-01	2.800641e-01
9.765077e-03	9.689038e-01	-3.885531e-01	1.375183e+00	1.645607e-01	-1.568282e-01	1.304293e+00	-1.048779e-01	4.154684e-01	-5.556442e-01
1.229908e+00	-4.231780e-01	1.346021e-01	-9.782502e-01	-8.787995e-02	-4.056754e-01	1.220197e+00	-1.312136e+00	-1.066028e+00	-5.827867e-01
-2.063048e-01	-9.106030e-01	1.387165e+00	-2.591107e-01	2.246213e-02	1.598965e+00	-1.750712e+00	2.685679e-01	-2.703595e-01	-8.041809e-02
1.451134e+00	-7.204340e-01	-4.384359e-01	-1.169669e-01	4.676137e-01	-3.328362e-01	5.745897e-01	6.346750e-01	-1.008370e+00	-9.690981e-01
1.010650e-01	-2.081066e-01	6.667005e-01	-7.261391e-01	-3.383053e-02	-9.691678e-02	-1.418619e+00	1.407032e+00	8.541058e-01	8.843076e-01
1.087453e+00	8.008800e-01	-8.565025e-01	4.212099e-01	6.463828e-01	1.225416e+00	6.438477e-01	5.941882e-01	1.424766e+00	5.985628e-01
-1.333368e+00	-7.455937e-02	7.398504e-01	4.683852e-01	-1.115443e-01	-5.526753e-01	-2.645442e-01	-1.167426e-01	-8.125137e-01	9.988774e-01
6.296555e-01	-6.282504e-01	2.484314e-02	1.324546e+00	-2.094238e-01	6.464978e-01	1.054131e+00	2.190298e-01	1.281092e+00	-3.099328e-02
-8.360735e-01	3.634019e-02	6.519387e-01	8.142126e-01	-1.021571e+00	-1.113696e+00	6.690056e-01	1.862239e+00	-5.990219e-01	6.643486e-01
-9.643151e-01	-7.623472e-01	-1.310073e+00	-7.720638e-01	3.319499e-01	-4.470294e-01	-1.831462e+00	8.865562e-01	-6.656514e-01	-2.068051e+00
1.639692e+00	1.910547e+00	-2.683013e+00	-2.930203e+00	-1.183931e+00	1.722613e+00	-2.111246e-01	3.527985e-02	7.755910e-01	1.058348e+00
2.155621e-01	-9.649337e-01	-1.559214e+00	-2.672329e-01	1.413039e-01	1.242406e+00	-1.739087e-01	4.648033e-01	-2.926479e-01	-1.808058e+00
-9.261527e-01	-1.637346e+00	1.721838e-01	-1.998974e+00	1.941611e+00	1.728982e+00	-2.300865e-01	-3.421509e-01	-1.988072e-01	1.626793e+00
1.386541e+00	7.384714e-01	-7.167578e-02	-1.526558e+00	-3.075463e-01	1.193538e+00	3.063291e-02	-2.434391e+00	-5.748566e-01	-1.246719e+00
9.300038e-01	8.411197e-01	8.958621e-01	1.453138e+00	7.438191e-01	1.171059e+00	1.340074e+00	1.890088e-01	-1.164191e+00	-5.008008e-01
6.720824e-01	1.441770e+00	1.139354e+00	1.703403e+00	8.141687e-01	-9.086557e-01	1.486926e+00	1.366413e+00	2.070707e+00	1.976004e+00
-3.057317e-01	7.015373e-01	6.819576e-01	-1.094138e+00	-1.218027e-01	-3.051411e-01	1.513068e+00	-3.629610e-01	-1.115010e-01	1.024345e+00
-2.988452e-01	2.519242e-01	2.736870e-01	-8.710707e-01	3.077607e-01	-1.888785e+00	-7.019002e-01	-4.130974e-01	1.829400e+00	2.580538e+00
1.519637e+00	2.779571e+00	-5.180921e-02	-5.986005e-01	1.235986e+00	1.724587e+00	-1.146421e+00	-1.283507e+00	3.660300e-01	-3.700338e-02
9.427708e-01	6.708071e-01	9.484564e-01	2.958324e-01	-2.211943e+00	6.799632e-01	-7.003410e-01	-4.003959e-01	-1.902484e-01	1.738673e+00
4.755665e-01	1.704848e-01	1.026205e+00	-5.800495e-01	-1.839155e+00	3.430461e-01	4.320482e-01	-1.461536e-02	9.127949e-01	6.801094e-01
1.192891e+00	1.107245e+00	1.290420e+00	8.770742e-01	-9.463118e-01	1.675487e+00	-4.255113e-01	-1.151455e+00	4.210396e-01	-1.075479e+00
-1.582266e+00	-2.648305e-01	5.016893e-01	9.859882e-01	1.011447e+00	-1.580202e+00	-3.156573e-01	-3.028200e-01	2.696472e-01	-3.474016e-01
4.876620e-01	8.055975e-01	-1.083567e+00	2.878395e-01	-1.024895e-01	7.023145e-01	-4.435170e-01	-1.063752e+00	1.470499e+00	1.137615e-01
1.393118e+00	7.881508e-01	-3.927335e-01	1.458688e-01	5.079789e-01	4.936627e-01	1.355380e+00	1.019134e+00	1.360556e+00	5.068305e-01
-6.018931e-01	-9.407152e-01	5.416785e-01	-1.103634e+00	5.691393e-01	3.319673e-01	2.796957e-01	-4.414795e-01	-1.352113e-01	1.256723e+00
-6.665277e-01	-1.295840e+00	-7.234979e-01	-8.059274e-01	-2.820064e-01	3.115861e-01	1.118586e+00	-1.821522e-01	6.199197e-01	4.332049e-01
-8.282360e-01	-2.441798e+00	-3.021337e-01	9.613644e-01	-1.203048e+00	1.792984e-01	7.905464e-01	-4.671607e-01	1.330101e+00	-6.859384e-01
1.051987e+00	-3.577536e-01	-5.789543e-01	-1.574643e+00	8.005784e-02	-9.288056e-01	1.153944e+00	-2.638339e+00	-3.145805e-01	-8.616726e-01
-1.209009e-01	5.336288e-01	5.478607e-01	6.088801e-01	-4.095156e-01	-1.523497e+00	-1.851492e-01	-5.071720e-02	4.595484e-01	6.166505e-01
-7.081620e-01	-3.269684e-01	-3.288546e-01	-3.977413e-01	-7.552330e-01	-5.371421e-01	-1.665058e-01	-1.674290e+00	-2.452240e-01	3.677835e-01
-9.328356e-01	7.962968e-02	-1.003126e+00	-1.225598e-02	-1.265651e+00	1.705552e+00	1.445153e+00	-3.002270e-01	7.476564e-01	1.047727e+00
-1.423495e+00	-1.568823e+00	-6.195908e-01	1.192554e-01	-9.570776e-01	3.833586e-02	2.266048e-01	4.302403e-01	6.649164e-01	-7.640442e-02
-1.937887e+00	-5.131876e-01	4.714215e-01	2.344300e+00	9.383907e-01	1.185789e-01	8.022753e-01	-1.610712e+00	-1.731776e-01	1.775667e+00
-3.269043e-01	3.941773e-01	-1.746727e+00	-3.917250e-01	-5.225813e-01	-7.615971e-01	9.316621e-01	-3.331479e-01	2.923847e-01	2.348931e+00
1.181270e+00	-1.395161e-01	-2.542249e-01	9.251498e-01	-4.158893e-01	1.025182e+00	1.154766e+00	-4.460285e-01	-2.047505e-01	5.788994e-01
5.078205e-01	1.562871e+00	9.422699e-03	-6.855621e-02	2.737318e-01	6.921819e-02	1.001744e+00	-5.900850e-01	-1.161746e+00	-1.424273e+00
3.795418e-01	-2.231022e-01	-1.391510e+00	7.468454e-01	2.766144e-02	-6.914367e-01	-7.034853e-01	1.834874e+00	1.865120e-01	4.058592e-01
-1.006389e+00	-4.692146e-01	1.558235e+00	7.691004e-01	-1.142058e+00	6.824785e-01	-2.846714e+00	-5.728019e-01	1.195490e-01	3.357969e-01
7.543770e-01	4.083352e-01	2.547761e+00	4.570174e-01	8.245872e-01	-6.318093e-01	9.790838e-02	1.345419e+00	-2.936211e-01	-5.824344e-01
-5.070477e-01	-1.174268e+00	-1.642589e-01	-1.844010e+00	-1.842231e+00	1.668811e+00	6.168102e-01	7.104131e-01	-2.529561e-01	-1.001285e+00
7.388737e-02	-2.281812e-01	-2.078374e+00	-1.006108e+00	1.328884e+00	7.684487e-01	1.777587e+00	4.533492e-01	7.919436e-02	2.134093e-02
2.118392e+00	1.030631e+00	1.869865e-01	-1.380503e-02	-3.218540e-02	5.117077e-01	2.722252e-01	9.321071e-01	1.007560e-01	-3.357904e-02
7.338672e-01	1.574825e+00	4.658304e-01	-7.589913e-02	1.110297e+00	-2.980549e-01	-2.590407e+00	-7.106177e-01	-4.444720e-01	1.031689e+00
-4.911370e-01	-4.195355e-01	1.251600e-01	-3.675228e-01	4.888503e-01	-1.412320e-01	-5.039092e-01	-2.049323e-01	-1.858337e+00	-2.286531e+00
-7.884706e-01	-1.060687e+00	-5.996993e-01	9.128944e-01	9.483952e-01	5.714492e-01	4.195664e-02	-2.149522e+00	3.241669e+00	1.802123e+00
4.316193e-02	-9.302637e-01	1.514564e+00	1.426048e+00	9.130963e-01	-5.062098e-01	1.197368e-01	-1.006769e-01	1.266436e+00	1.716300e+00
-1.562302e+00	-1.932864e+00	-8.458008e-01	-7.656272e-01	-2.731360e-01	-7.764322e-01	-1.382239e+00	-7.812311e-02	-2.977682e-01	-1.265887e+00
1.118612e-01	-3.989075e-01	-6.936619e-01	-1.507456e-01	-9.929689e-01	-1.612046e-01	-4.848145e-01	-1.486803e+00	4.207660e-01	1.539980e+00
7.907123e-02	-5.627121e-01	9.539135e-01	5.004225e-01	8.293331e-01	-9.640695e-02	-5.283812e-01	1.420409e+00	5.622920e-01	6.363128e-01
-4.514371e-01	-1.026408e-01	2.224969e-02	-3.703991e-01	4.192920e-01	-1.155184e+00	2.491743e-01	3.274584e-01	6.145494e-01	-7.035209e-01
-2.481620e-01	2.076277e+00	6.733707e-01	-2.092382e-01	-1.102631e+00	-9.552916e-01	-1.880393e-01	8.996249e-01	-4.213899e-01	-1.238463e+00
-1.180462e+00	-1.031613e+00	-2.104802e+00	-1.958834e+00	1.742771e+00	-7.210929e-01	1.573427e+00	1.040222e-01	2.947664e-01	6.512803e-01
-1.057844e+00	-4.920788e-02	1.909285e-01	1.650783e+00	-2.025822e-01	9.375038e-02	3.485874e-01	1.531742e+00	-5.999663e-01	-1.144122e+00
5.446502e-01	-1.497042e+00	3.222831e-01	7.652973e-01	9.444805e-01	1.481891e+00	9.748813e-01	-7.099874e-01	-3.574144e-02	1.160285e+00
2.023967e-01	2.133974e-01	1.337134e+00	-2.785248e-01	-1.880206e+00	2.140411e+00	2.407924e-01	1.789721e+00	-7.260396e-01	1.390657e+00
7.524811e-01	2.682823e-01	-2.109410e-01	-1.328217e+00	9.797751e-01	1.263258e+00	9.651270e-01	-1.854724e+00	1.662119e+00	-1.797350e-01
2.019023e+00	9.170855e-01	1.607538e+00	1.110592e+00	-3.196547e-01	-9.372430e-01	-7.713277e-01	-3.196432e-03	-7.469810e-01	-2.035054e+00
5.019430e-01	1.691005e-01	-1.007799e+00	-5.365864e-01	6.698140e-02	6.022364e-01	-9.670342e-01	-1.748699e-01	-9.759101e-01	-8.463591e-01
-1.316632e+00	-7.632360e-01	-2.747964e-01	-6.843883e-01	-1.005823e-01	5.139973e-01	2.923548e-01	-9.981479e-01	-8.124840e-01	3.372582e-01
-1.374811e+00	-2.035417e+00	1.801755e+00	7.292334e-01	1.335503e+00	-1.451327e+00	6.078342e-01	3.226699e-01	-1.309229e+00	-1.107102e-01
-7.100124e-01	3.643083e-02	-5.897568e-01	-1.999401e-01	1.391296e+00	-4.890267e-01	-1.445148e+00	1.015690e+00	1.467119e+00	1.027902e+00
8.636064e-01	-3.386032e-01	-3.679500e-01	-2.444241e-01	-1.254453e+00	-3.890265e-01	-4.968066e-01	1.605471e+00	-4.304809e-01	8.147635e-01
2.111705e-01	5.685169e-01	-1.050622e+00	-5.439511e-01	-1.196550e-01	-2.239095e+00	-2.757806e-01	1.363675e+00	-1.802536e+00	-8.052250e-01
3.249326e-01	5.266435e-01	-1.213570e+00	-9.649859e-01	2.781025e-01	4.581932e-01	1.785620e+00	2.666687e-01	-1.079993e-01	-5.546136e-01
1.562973e+00	1.079930e+00	1.017040e-01	-4.317333e-01	2.866708e-01	2.583622e-01	9.598717e-01	3.322049e-01	-2.126955e+00	-9.236510e-01
-5.522239e-02	-5.543973e-01	1.395057e+00	-3.756192e-01	2.240913e-01	-1.139837e-01	-6.711010e-01	-1.517359e-01	1.113647e+00	2.583289e-01
5.631950e-02	1.787709e+00	4.079614e-01	5.229355e-01	1.511486e+00	2.024789e+00	2.114187e-01	-1.407635e+00	-9.689983e-01	-8.900883e-01
-4.973910e-01	-1.355854e+00	1.256196e+00	3.261359e-01	6.167836e-01	-3.651648e-01	1.006679e+00	-8.966744e-01	-2.441846e+00	1.374007e-01
1.038985e+00	5.797913e-01	-6.825661e-01	1.139125e-01	-4.081853e-01	-9.095798e-01	-7.836062e-01	-1.043780e+00	1.304288e+00	8.487677e-01
-1.230729e+00	-9.597586e-01	-5.214483e-02	1.905642e-01	-1.618071e+00	-6.168715e-01	-3.459546e-02	8.644024e-01	1.658588e+00	1.069982e+00
3.978748e-01	1.962530e+00	1.264013e+00	-3.176562e-01	-2.007692e+00	2.301595e-01	-1.275503e-01	-2.182386e+00	-5.147166e-02	-3.684002e-01
-6.661603e-01	-7.121973e-01	-1.477100e+00	-4.078436e-01	-9.624093e-01	-4.536223e-01	1.429744e+00	8.112801e-02	1.254569e+00	-9.473871e-01
2.432277e-01	1.370224e+00	7.350517e-01	1.016224e+00	-4.010145e-01	-5.319859e-01	-1.690380e+00	7.714974e-01	-1.172729e+00	-1.321576e+00
-9.598134e-01	1.217380e+00	-9.097613e-02	-5.028561e-01	-1.704818e+00	-9.402587e-01	-8.118469e-01	5.343709e-01	1.275600e-01	9.530784e-01
6.055699e-01	9.601414e-01	7.294883e-02	-4.455651e-01	2.103963e+00	4.626759e-01	8.363016e-01	3.277165e-01	-9.104412e-01	-1.185146e+00
8.702893e-01	1.546520e+00	9.373967e-01	2.541806e-01	-1.097637e+00	-4.155919e-01	8.164446e-01	1.304118e+00	2.110733e+00	6.552734e-01
1.293853e-01	-4.493125e-01	9.225477e-01	-4.072868e-01	-8.255372e-01	-3.352822e-01	6.282466e-01	1.176840e+00	8.833551e-01	2.441498e-01
-1.882246e+00	-7.212921e-01	-3.835372e-01	-9.403542e-01	1.507139e+00	-1.529517e+00	7.794647e-01	1.315809e+00	-7.153473e-01	2.615610e-01
-3.148204e-01	4.772694e-01	6.985195e-01	6.613767e-01	1.363560e-01	9.164473e-01	-1.833407e+00	1.381357e+00	4.042239e-01	5.688152e-01
1.480594e+00	-3.221363e-01	8.830932e-01	1.980114e+00	1.238300e+00	-3.523775e-01	-1.423106e+00	3.543626e-01	1.129498e+00	1.302846e+00
